dataset_id,video_id,emotion,url,source_type,status,has_raw_transcript,has_cleaned_transcript,transcription_method,raw_transcript_path,cleaned_transcript_path,notes
418,PRD_082_GD,Proud,https://drive.google.com/file/d/1ks5YYxJtTG-YB49TdxqZT0Eme3zMRb-b/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_082_GD_raw.txt,,google drive file deleted/unavailable/private
419,PRD_083_GD,Proud,https://drive.google.com/file/d/1lJeWDVKUMGYuTio3v5VayeJIojWGQW6E/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_083_GD_raw.txt,,google drive file deleted/unavailable/private
420,SPR_196_GD,Surprise,https://drive.google.com/file/d/1qIq1UsEs-OgQahU8FAu93jkv7KpmlsKA/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_196_GD_raw.txt,,google drive file deleted/unavailable/private
421,TRT_085_GD,Trust,https://drive.google.com/file/d/1vjaFMg4gcw513QhmK2q3d2gg-Y5oB71U/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_085_GD_raw.txt,,google drive file deleted/unavailable/private
422,SPR_197_GD,Surprise,https://drive.google.com/file/d/1x50LZ0k1yXgSGNIjv0md22yM06WKPKuU/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_197_GD_raw.txt,,google drive file deleted/unavailable/private
423,PRD_084_GD,Proud,https://drive.google.com/file/d/1xohZ4PTuUWwJKHH-nlKLsfWgcUe6q0gE/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_084_GD_raw.txt,,google drive file deleted/unavailable/private
424,JOY_028_GD,Joy,https://drive.google.com/file/d/1yLyoC9nI4gazvTGLfppJVKitpQA1xb9K/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Joy\JOY_028_GD_raw.txt,,google drive file deleted/unavailable/private
425,TRT_086_GD,Trust,https://drive.google.com/file/d/1hR_JOQHAQ1cL5TeXmW6mXDBcKPcoHre8/view?usp=drive_link,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_086_GD_raw.txt,,google drive file deleted/unavailable/private
426,ANG_015_GD,Anger,https://drive.google.com/file/d/1Du-PW4fvjRtjffB-ITITre8Pxjl5Hqv0/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Anger\ANG_015_GD_raw.txt,,google drive file deleted/unavailable/private
427,PRD_085_GD,Proud,https://drive.google.com/file/d/1r4rMWYYrMicgnn4QcZy80MAPrrLlTiQj/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_085_GD_raw.txt,,google drive file deleted/unavailable/private
428,PRD_086_GD,Proud,https://drive.google.com/file/d/1Z46He28wmMpM4XX5PJaDprudGhn4BUmj/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_086_GD_raw.txt,,google drive file deleted/unavailable/private
429,SPR_198_GD,Surprise,https://drive.google.com/file/d/1wadNVxw-weTOGpTtdcvf1Gp55-HmpyZw/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_198_GD_raw.txt,,google drive file deleted/unavailable/private
430,ANG_016_IG,Anger,https://www.instagram.com/reel/DIYnoCfT-bt/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Anger\ANG_016_IG_raw.txt,,
431,TRT_087_GD,Trust,https://drive.google.com/file/d/1DpB6DLD2XojoKEtkdkuaG5GVKJsbVrdH/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_087_GD_raw.txt,,google drive file deleted/unavailable/private
432,PRD_087_GD,Proud,https://drive.google.com/file/d/1dsVjPJUpdCGwTGQRFN2XFe3rWCxMdkd1/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_087_GD_raw.txt,,google drive file deleted/unavailable/private
433,TRT_088_GD,Trust,https://drive.google.com/file/d/1dsVjPJUpdCGwTGQRFN2XFe3rWCxMdkd1/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_088_GD_raw.txt,,google drive file deleted/unavailable/private
434,SPR_199_GD,Surprise,https://drive.google.com/file/d/1GofpxQoe1aEQ7ILgar9UovnPEwRZrSg1/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_199_GD_raw.txt,,google drive file deleted/unavailable/private
435,TRT_089_GD,Trust,https://drive.google.com/file/d/1u5RE2qDiN4SbtFHDd0zIIEP9er1-Y2Uq/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_089_GD_raw.txt,,google drive file deleted/unavailable/private
436,PRD_088_GD,Proud,https://drive.google.com/file/d/1GofpxQoe1aEQ7ILgar9UovnPEwRZrSg1/view?usp=drive_link,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_088_GD_raw.txt,,google drive file deleted/unavailable/private
437,PRD_089_GD,Proud,https://drive.google.com/file/d/1u5RE2qDiN4SbtFHDd0zIIEP9er1-Y2Uq/view?usp=drive_link,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_089_GD_raw.txt,,google drive file deleted/unavailable/private
438,PRD_090_GD,Proud,https://drive.google.com/file/d/1PMDBY0C5oekMhFDm2KcR2jLjdgonZ2Bi/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_090_GD_raw.txt,,google drive file deleted/unavailable/private
439,TRT_090_GD,Trust,https://drive.google.com/file/d/1ek-ZniGi5jI4096YpOLU8ts5Z438a89w/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_090_GD_raw.txt,,google drive file deleted/unavailable/private
440,SPR_200_GD,Surprise,https://drive.google.com/file/d/1AS8DAp3lUTfCS3v5fFSlUdYmqN8qIpCE/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_200_GD_raw.txt,,google drive file deleted/unavailable/private
441,TRT_091_GD,Trust,https://drive.google.com/file/d/1b8j2we4JOYf3znxqUbmg8N1yOAAGgeIV/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_091_GD_raw.txt,,google drive file deleted/unavailable/private
442,PRD_091_GD,Proud,https://drive.google.com/file/d/1xUD-KfpibrnAHW3-uCISWwU527AQ-BUN/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_091_GD_raw.txt,,google drive file deleted/unavailable/private
443,JOY_029_GD,Joy,https://drive.google.com/file/d/1-uktT6QfBhhIQFgiVfE9QDi_fA9-UMxa/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Joy\JOY_029_GD_raw.txt,,google drive file deleted/unavailable/private
444,PRD_092_GD,Proud,https://drive.google.com/file/d/1OZY0368_fbHpt5_56pfvxivBXWivL-TK/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_092_GD_raw.txt,,google drive file deleted/unavailable/private
445,TRT_092_GD,Trust,https://drive.google.com/file/d/1HgboPwW_oFSKoRdyvYupi_BGLGCsc68Y/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_092_GD_raw.txt,,google drive file deleted/unavailable/private
446,SPR_201_GD,Surprise,https://drive.google.com/file/d/1cmoX1kONBJ57XxZmC1n8j-AuboEW-OGG/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_201_GD_raw.txt,,google drive file deleted/unavailable/private
447,PRD_093_GD,Proud,https://drive.google.com/file/d/1Z9-ac4oUzNkFmq-1TW8APHEZwGEjkDIE/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_093_GD_raw.txt,,google drive file deleted/unavailable/private
448,TRT_093_GD,Trust,https://drive.google.com/file/d/1COod9JJ1oWsUD4pnHfw3pTAT5ub4kYOM/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_093_GD_raw.txt,,google drive file deleted/unavailable/private
449,SAD_009_GD,Sad,https://drive.google.com/file/d/1dYJrHYu4G5zfiFXscNvGr-6WZn4NvBp6/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Sad\SAD_009_GD_raw.txt,,google drive file deleted/unavailable/private
450,TRT_094_GD,Trust,https://drive.google.com/file/d/1BebBCOFNvbFdREDNh9eovMXjLg5yoqfI/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_094_GD_raw.txt,,google drive file deleted/unavailable/private
451,SPR_202_GD,Surprise,https://drive.google.com/file/d/1qQ5-Rhna3Sbd8zd_gRYJYyjKy_xF_nFB/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_202_GD_raw.txt,,google drive file deleted/unavailable/private
452,TRT_095_GD,Trust,https://drive.google.com/file/d/17OELHbuvFBxaJQhEOtKw3YTKRUR-u4Wp/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_095_GD_raw.txt,,google drive file deleted/unavailable/private
453,TRT_096_GD,Trust,https://drive.google.com/file/d/1Kbibt-790YXrIhz_TmDYRtgOYjSzw11k/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_096_GD_raw.txt,,google drive file deleted/unavailable/private
454,PRD_094_GD,Proud,https://drive.google.com/file/d/1dpT60tbJTQK4daHtOCY5Ry1OFYDH0Knw/view?usp=drive_link,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_094_GD_raw.txt,,google drive file deleted/unavailable/private
455,TRT_097_GD,Trust,https://drive.google.com/file/d/14EDcZ8s7I6-8pFhcKT1tYP9acJ8DFS4X/view?usp=sharing,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_097_GD_raw.txt,,google drive file deleted/unavailable/private
456,SPR_203_GD,Surprise,https://drive.google.com/file/d/1ElvqnnKfMLU8pZyKKs_CMxwGts2O770v/view?usp=drive_link,GD,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_203_GD_raw.txt,,google drive file deleted/unavailable/private
457,JOY_030_GD,Joy,https://drive.google.com/file/d/1vzv8NfEpiz9SIowXAIIfMyygq7EcmEUm/view?usp=drive_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_030_GD_raw.txt,,
458,NEU_004_IG,Neutral,https://www.instagram.com/reel/DMkSLX6Ruas/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Neutral\NEU_004_IG_raw.txt,,
459,PRD_095_IG,Proud,https://www.instagram.com/reel/DLZlNnoRLn1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_095_IG_raw.txt,,"WARNING: [Instagram] DLZlNnoRLn1: Instagram API is not granting access
ERROR: [Instagram] DLZlNnoRLn1: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/DLZlNnoRLn1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
[Instagram] DLZlNnoRLn1: Checking post accessibility
[Instagram] DLZlNnoRLn1: Downloading webpage"
460,TRT_098_IG,Trust,https://www.instagram.com/reel/DLUesJ4RTin/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_098_IG_raw.txt,,"WARNING: [Instagram] DLUesJ4RTin: Instagram API is not granting access
ERROR: [Instagram] DLUesJ4RTin: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/DLUesJ4RTin/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
[Instagram] DLUesJ4RTin: Checking post accessibility
[Instagram] DLUesJ4RTin: Downloading webpage"
461,SPR_204_IG,Surprise,https://www.instagram.com/reel/DKO6Tn7Rigx/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_204_IG_raw.txt,,
462,TRT_099_IG,Trust,https://www.instagram.com/reel/DIQvqyBR1r-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_099_IG_raw.txt,,
463,PRD_096_IG,Proud,https://www.instagram.com/reel/DILkjVTRceX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_096_IG_raw.txt,,
464,PRD_097_IG,Proud,https://www.instagram.com/reel/DHdOWYPRngR/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_097_IG_raw.txt,,
465,TRT_100_IG,Trust,https://www.instagram.com/reel/DFmyGRDyxoN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_100_IG_raw.txt,,
466,SPR_205_IG,Surprise,https://www.instagram.com/reel/DFFR1ZMyEnh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_205_IG_raw.txt,,
467,PRD_098_IG,Proud,https://www.instagram.com/reel/DEHjCwLyXiO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_098_IG_raw.txt,,
468,SPR_206_IG,Surprise,https://www.instagram.com/reel/DDjf9gkyFlQ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_206_IG_raw.txt,,
469,TRT_101_IG,Trust,https://www.instagram.com/reel/DDMT07Zy3Yu/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_101_IG_raw.txt,,
470,PRD_099_IG,Proud,https://www.instagram.com/reel/DCtamoISITr/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_099_IG_raw.txt,,
471,TRT_102_IG,Trust,https://www.instagram.com/reel/DBqeh0PSvPN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_102_IG_raw.txt,,
472,PRD_100_IG,Proud,https://www.instagram.com/reel/DM9-XYoxiJd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_100_IG_raw.txt,,
473,TRT_103_IG,Trust,https://www.instagram.com/reel/DM2TLDOR492/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_103_IG_raw.txt,,
474,PRD_101_IG,Proud,https://www.instagram.com/reel/DMZ5amBx0TN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_101_IG_raw.txt,,
475,SPR_207_IG,Surprise,https://www.instagram.com/reel/DMPoIjSxhL2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_207_IG_raw.txt,,
476,TRT_104_IG,Trust,https://www.instagram.com/reel/DLR4f13REQE/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_104_IG_raw.txt,,
477,TRT_105_IG,Trust,https://www.instagram.com/reel/DKwYXChxNDD/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_105_IG_raw.txt,,
478,SPR_208_IG,Surprise,https://www.instagram.com/reel/DKmVdRnzRnT/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_208_IG_raw.txt,,
479,PRD_102_IG,Proud,https://www.instagram.com/reel/DKJwRyOxSD-/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_102_IG_raw.txt,,
480,TRT_106_IG,Trust,https://www.instagram.com/reel/DKRh02wxJkq/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_106_IG_raw.txt,,
481,ANG_017_IG,Anger,https://www.instagram.com/reel/DJbVDSOx9Nk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Anger\ANG_017_IG_raw.txt,,
482,PRD_103_IG,Proud,https://www.instagram.com/reel/DJgfuikRLwi/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_103_IG_raw.txt,,
483,TRT_107_IG,Trust,https://www.instagram.com/reel/DJoU1SfxMXf/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_107_IG_raw.txt,,
484,SPR_209_IG,Surprise,https://www.instagram.com/reel/DJOn8XiTwyN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_209_IG_raw.txt,,
485,TRT_108_IG,Trust,https://www.instagram.com/reel/DJJYlBxT21r/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_108_IG_raw.txt,,
486,TRT_109_IG,Trust,https://www.instagram.com/reel/DJGz0HoRzAM/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_109_IG_raw.txt,,
487,TRT_110_IG,Trust,https://www.instagram.com/reel/DI0vYVERmjI/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_110_IG_raw.txt,,
488,PRD_104_IG,Proud,https://www.instagram.com/reel/DIlVg8KRPlj/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_104_IG_raw.txt,,
489,TRT_111_IG,Trust,https://www.instagram.com/reel/DIV-dAmz2Ny/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_111_IG_raw.txt,,
490,SPR_210_IG,Surprise,https://www.instagram.com/reel/DGsQu9JRm79/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_210_IG_raw.txt,,
491,SPR_211_IG,Surprise,https://www.instagram.com/reel/DNI1jwNyrfX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_211_IG_raw.txt,,
492,PRD_105_IG,Proud,https://www.instagram.com/reel/DNI1jwNyrfX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_105_IG_raw.txt,,
493,SPR_212_IG,Surprise,https://www.instagram.com/reel/DM2lwEDSjVI/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_212_IG_raw.txt,,
494,PRD_106_IG,Proud,https://www.instagram.com/reel/DMnfSLEv_q7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_106_IG_raw.txt,,
495,PRD_107_IG,Proud,https://www.instagram.com/reel/DMkjkegTXs5/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_107_IG_raw.txt,,
496,SPR_213_IG,Surprise,https://www.instagram.com/reel/DMh3m5rvW3x/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_213_IG_raw.txt,,
497,PRD_108_IG,Proud,https://www.instagram.com/reel/DL6Zr4QSkUM/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_108_IG_raw.txt,,
498,SPR_214_IG,Surprise,https://www.instagram.com/reel/DL9jmalyY0P/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_214_IG_raw.txt,,
499,PRD_109_IG,Proud,https://www.instagram.com/reel/DMphHxmv5_Z/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_109_IG_raw.txt,,
500,JOY_031_IG,Joy,https://www.instagram.com/reel/DMC4ItYSMeU/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_031_IG_raw.txt,,
